Title,Label
"Shiv Sena leaders share photo of Maharashtra boat ambulance, but it doesnÕt run in India",0
Anti-CAA stir meant to provoke disaffection against India: Delhi court,1
ÔCommunal virus has spread in DelhiÕ: Kapil Sibal attacks BJP in Rajya Sabha,1
Delhi government announces to not increase power tariff for sixth consecutive time,1
BJP ally Hanuman Beniwal quits 3 parliamentary panels in support of farmersï¿½ stir,1
Researchers at IIT-M develop solar parabolic trough collector,1
"Satyendar Jain: ÔEven after testing negative, had breathing issues. Yoga helpedÕ",1
Indian Railways' planned annual capital expenditure till FY24 stands at Rs 2 lakh crore,1
"Five states, one UT with high COVID-19 caseload asked to scale up testing",1
Man dies of heart attack after alleged spat with Ghaziabad traffic cops,1
Salman Khan did not gift Ranu Mondal a house worth Rs....,0
Did Abhijit Banerjee Say Weak UPA Policies Adopted By The Government?,0
Selection committee to pick new CBI chief will meet on 24 January,1
Fact Check: This video of foreigners chanting ÔMahamrityunjaya MantraÕ is not...,0
Fact Check: Aerial shot of huge region submerged in floodwater is not from Bihar,0
"Hathras case: UP govt being Û÷unethicalÛª, not doing its job, say Congress leaders Rahul, Priyanka Gandhi",1
"COVID-19 is not a bacterial infection, false claim viral on social media",0
Fact-check: Are those worn-out feet of an Indian soldier on active duty?,0
Fact Check: Old Picture Of Khalsa Aid Volunteers Linked To Relief...,0
"Felling of trees in name of Lord Krishna canÕt be allowed, observes SC",1
"Fact Check: No, Centre has not removed the nationality column from Indian passports.Fact Check: No, Bangla has not been declared the second language of London",0
Arun Shourie: Deeper than this govtÉ systems have decayed over timeÉ (But) Mrs Gandhi had some shame,1
Fact Check: Leopard Attack In Hyderabad Claimed 2 Lives?,0
"No, Bihar SP working on Sushant Singh RajputÕs case has not been appointed by CBI",0
BHU students call off protests as Professor accused of sexual harassment sent on long leave,1
Nitish Kumar humiliated my father: Chirag Paswan in open letter to JP Nadda,1
PM Modi to address grand finale of SIH today,1
"Braving Sangh threats, Kerala CM launches a scorching attack on RSS in Mangalore communal harmony meet",0
"BJPï¿½s RK Sinha may get Patna Saheb in Bihar, but other party MPs feel ï¿½gloomyï¿½",1
"Former Kejriwal govt minister Kapil Mishra, AAP womens wing chief join BJP",1
Delhi's air quality remains 'very poor' due to 'unusually high' farm fires,1
Over 60 per cent women in 12 states and UTs never used Internet: Survey,1
"Three kin of Ajmer Covid-19 patient test positive, Rajasthan total 59",1
"PM sees innovation as key to develop world-class tech products, says Niti",1
Fact Check: DonÕt believe this FALSE post about missing girl found...,0
"Pakistan issues Kashmir stamps, using fake image of Panditsâ protest",0
"ÔDictatorship at its peakÕ: Bhim Army chief expelled from Hyderabad, being sent back to Delhi",1
"Hathras shocker: Group of upper caste men demands Ôjustice for accusedÕ, says they were Ôfalsely implicatedÕ",1
Former Karnataka minister Raja Madangopal Nayak succumbs to Covid-19,1
"Over 26 lakh people employed in 8 months, claims Yogi govt",1
"Tipu Jayanti: Section 144 Imposed In Karnataka's Kodagu, Security Beefed Up",1
ÔBaba ka DhabaÕ fame couple get free cataract surgery,1
"Gujarat: BJP names 39 presidents for its city, district units",1
Bihar Assembly Election 2020: This is why Tej Pratap shifted from Mahua to Hasanpur,1
MeToo: Judge hearing M J Akbar's defamation case against Ramani seeks transfer of case,1
Deepika Padukone was NOT buying alcohol post relaxation; hereÕs the truth...,0
MP: Two earthquakes felt in Seoni; no casualty,1
Indo-US Two Plus Two by year-end: MEA,1
These are not Indian performers in this viral video; heres the...,0
"Halwa ceremony for Budget 2021 held, Finance Minister launches budget mobile app",1
"BCI issues show-cause notice to SCBA prez, others",1
Former PM Manmohan Singh discharged from AIIMS,1
Plea filed in Delhi HC for CBI probe into Bois Locker Room incident,1
"Kapil Sibals defence  all allegations of EVM hacking can be verified, so lets do that",1
Mentally-challenged man beaten on false child-lifting suspicions; video viral to stoke rumours,0
Fact Check: Andhra's deputy CM did not hoist Tricolour upside down,0
WonÛªt lift lockdown just to address economic concerns: Uddhav Thackeray,1
"Priyanka Vadra wont make a difference, SP-BSP alliance a false alarm, says UP CM Adityanath",1
French defence minister condoles death of 20 Indian soldiers in Galwan,1
Commendable that India has been able to keep COVID-19 cases very low: WHOÛªs chief scientist,1
Fact Check: Viral Posts Misidentify Congress Leader As 'Naxal Bhabhi'...,0
"Dogs, horses, even sticks own land in Bihar: Malik",1
"General Bipin Rawat retires as Army chief, takes over as IndiaÕs first Chief of Defence Staff",1
"Ashok Gehlot calls Pilot ÔworthlessÕ, says his ex-deputy played dirty game",1
"No, this is not a video of the Pakistan national flag being waved at a victory procession for an Indian political party",0
Not advisable to give Rs 100 per quintal incentive to farmers for not burning stubble: EPCA,1
Sale of liquor continues to be prohibited during lockdown: MHA answers query on relaxation order,1
Amethi DM removed after video of misbehaviour goes viral,1
"Ex-CM of Gujarat Dilip Parikh dies at 82, PM extends condolences",1
Video of 2018 anti-Trump protest in London shared as Americans celebrating Arab ?enslavement?,0
This website claiming to allot LPG distributorships of oil companies is...,0
"No, RRB has not reduced NTPC posts from 35,277 to 10,648; fake notice shared",0
Copy of Constitution: Congresss gift to PM Narendra Modi on Republic Day,1
"Nitish Kumar allocates portfolios, keeps home; Deputy CM Prasad gets ModiÕs set",1
"45% Rise In Sexual Harassment Cases At Workplace Over 3 Years. Sexual Harassment Of Women In Public Transport, Reported To Police, Up 160% In A Year",0
"No, rain is not magically falling in one spot; video viral with false claim",0
HC permits minor rape victim to terminate 25-week pregnancy,1
HC refuses to stay JEE-Main examination,1
Is the new Governor of Maharashtra Sumitra Mahajan? Fact Check!,0
Fact Check: Old pictures of air mishaps linked to Indonesia plane crash,0
"Airport, highways, township ï¿½ how UP is working to transform Ayodhya into ï¿½Vatican of Hindusï¿½",1
"Punjab govt issues guidelines for place of worship, malls, hotels scheduled to reopen from June 8",1
"âMagic blanketsâ video revived, now targeting BJP ahead of Delhi elections",0
Half-humanoid ÔVyommitraÕ to be placed in first unmanned mission under Gaganyaan: ISRO,1
Fact Check: Truth behind video of people rioting on London streets fearing coronavirus lockdown,0
"UP: 9 dead, over 30 injured as jeep collides with roadways bus in Pilibhit",1
"Man fires at CAA protesters near Jamia varsity, says ÔhereÕs your freedomÕ; student hurt",1
Fact Check: Has Zuckerberg announced $ 1000 bonus for full-time Facebook employees?.Fact Check: Netizens book seats for fake news on theatres reopening,0
"No, Dwayne ÔThe RockÕ Johnson is NOT dead after a stunt...",0
"Kerala launches tunnel road project, forest dept says no survey sanctioned",1
Viral video claims one ÔMohammed IlyasÕ arrested for Kathua incident; whatÕs the truth?,0
Delhi Police Launches Giant Lathicharge Chambers To Beat Protesters More Humanly.One dead as Bengal police lathicharge BJP supporters during Siliguri rally,0
"Post letter row, Ravneet Bittu, Gaurav Gogoi elevated in Lok Sabha",1
"Nepal, China to announce revised height of Mt. Everest soon",1
Este mapa te muestra la situaciÌ?n del coronavirus en el mundo en tiempo real,1
"No, this is not a photo of a temple in India dedicated to the Hindu god Shiva.No, this is not a photo of the Kumbh Mela, a Hindu festival in north India",0
Khushboo Sunder: Gandhis have to come out of bubble they built,1
"As its workshops close down, Army looks at supporting ventures by ex-servicemen to meet its needs",1
Odisha girl found dead: Oppn seeks ministerÕs ouster after coupleÕs immolation bid,1
"Chirag hits out at Nitish,says he can return to CM chair only by highlighting ModiÕs work",1
"No, this video does not show police officers attacking members of a Hindu organisation in India's West Bengal in 2019.No, this video does not show police in Delhi blocking an ambulance to make way for the motorcade of Indias opposition party chief",0
India Joins 25 Nations Where Gay Sex Is Legal After SC's Historic Judgment,1
Yoga-Promoting Institutions Out Of Service Tax Net,1
"Almost 70% of MLAs in Bihars new assembly face criminal cases, up 10% from the last one",1
Prime Minister Narendra Modi to deliver virtual address at annual UNGA today evening,1
Fact Check: Incident Of Honor Killing Falsely Shared As 'Love Jihad' Case.Fact Check: Old image of mob attack victim painted in Love-Jihad hues,0
"3 Amethi policemen suspended after woman, daughter attempt self-immolation outside UP CM office",1
PM Modi wishes people of IndiaÕs youngest state Telangana on Statehood Day,1
"Yashwant Sinha confined to hotel in Srinagar, not permitted to meet detained politicians",1
"ÔLike coronavirus, there is a communal virus tooÕ: Uddhav Thackeray",1
"India surpasses Russia as third-worst Covid hit country after US, Brazil",1
"Over 1,800 people secured govt jobs on forged certificates ",0
"Dy CM was Û÷horse-tradingÛª with BJP to topple govt, have proof: GehlotÛªs indirect attack on Sachin Pilot",1
Maharashtra government to make teaching Marathi mandatory in all schools,1
"BJP heavweight Suvendu Adhikari pays tribute to martyrs in Nandigram, LalgarhÕs Netai",1
Fact Check: IPS Vinay Tiwari has not been transferred to CBI....Fact Check: TRAI has not recommended 11-digit mobile numbers in India;...,0
Mumbai cop dies of Coronavirus; 9th death in city police force,1
Wider consultations required for uniform civil code: Govt,1
Old image of BJP MP Manoj Tiwari with Jama MasjidÕs Imam Bukhari shared ahead of Delhi polls,0
Govt should protect vaccine makers against all lawsuits ï¿½ Adar Poonawalla,1
Prasad slams OppnÕs irresponsible acts  in Upper House,1
Can a bowl of freshly boiled garlic water cure novel coronavirus?...,0
"Nurse Rahul Gandhi met in Wayanad was present at his birth, but viral tweet calls it ÔscamÕ",0
Vice Prez extends greetings on Guru Gobind Singh Jayanti,1
"Amid furore over Hathras case, Centre issues advisory to states on crimes against women",1
"Viral Messages Claim MakeMyTrip, Goibibo 'Banned': What Really",0
Yogi Adityanath receives Remdesivir from Jubilant Life Sciences,1
"After ScindiaÕs slip of tongue, Congress assures him of party win in MP bypolls",1
Ordinance to curb pollution in Delhi,1
Arctic heatwave would have been almost impossible without human-caused climate change: Climate scientists,1
Verification: AAP councillor Tahir Hussainâs video appealing for police help,0
"Actors, singers vie for tickets to contest polls in Bihar as Covid-19 hits film industry hard",1
Was Fake Currency Seized From An RSS Supporter's Car In Gujarat?,0
"Farmers protest: Lawyer allegedly dies by suicide, note mentions PM",1
President Ram Nath Kovind greets fellow citizens on eve of Id-ul-Fitr,1
Why disclose COVID-19 patientsÕ names? Bombay HC asks Maharashtra govt,1
"Arunachal, Meghalaya announce mini lockdowns as COVID-19 continues to surge",1
"Fact check: Image of a woman with Atmanirbhar slogan is an old picture.Fact Check: No, the woman in the viral photo is not Parle-G girl",0
Pan-India Alcohol Ban And Other News You Almost Believed.Claims Around Chhapaak And Other News You Almost Believed,0
Did Farooq Abdullah Chant âBharat Mata Ki Jaiâ After Amit Shah Was...,0
Why Modi govt will be spending less on defence pensions next year,1
DGCA investigating AirAsia India after pilot alleges violations of safety norms,1
"No, Missing JNU Student Had No Links With ISIS & Other News Which Were Not True.Did Arnab Goswami said kill them in thousands after Article 370 was scrapped?",0
